Paris Grannum,51.458426,-0.112671,0,8275055,1,2,4,5,1,
Vicenta Asad,51.43585,0.101123,1,5431208,1,3,5,5,1,
Angelita Otta,51.492339,-0.164931,1,9428685,1,1,5,5,1,
Julieta Drumm,51.557374,-0.093402,1,8275667,5,3,4,5,1,
Vicky Havas,51.595051,-0.385171,0,7737304,3,1,5,5,1,
Detra Slaymaker,51.616896,-0.180698,1,3969292,0,2,4,5,1,
Florence Lavalette,51.512871,-0.298049,1,4306565,4,0,4,5,1,
Chasity Coxen,51.517133,-0.134244,0,5898357,4,2,5,5,1,
Takako Oviatt,51.513197,-0.028302,1,5092430,2,1,5,5,1,
Bambi Dickert,51.505031,-0.05465,1,4236087,3,1,5,5,1,
Sherice Rappe,51.505623,-0.293103,1,3905632,5,3,4,5,1,
Latricia Karpen,51.518389,-0.016244,0,9998008,3,3,5,5,1,
Danita Harbolt,51.544826,0.114563,0,7038917,1,1,5,5,1,
Juana Collis,51.52497,-0.326429,0,2911157,1,1,5,5,1,
Noreen Phearsdorf,51.486198,0.022559,1,6264804,0,1,4,5,1,
Tangela Stephen,51.516849,-0.448702,0,3321040,3,3,4,5,1,
Josephina Hepworth,51.556904,0.007546,1,2025841,5,0,4,5,1,
Nidia Vanlier,51.363159,0.070845,1,1725338,4,3,5,5,1,
Natashia Bronder,51.535222,-0.168196,0,8634817,1,0,5,5,1,
Jona Villalouos,51.472674,-0.346313,0,9995073,1,2,4,5,1,
Corene Boyens,51.464567,-0.164692,1,8501730,2,1,4,5,1,
Kenda Nakaoka,51.566052,-0.233603,1,6022524,5,2,5,5,1,
Letty Giannakopoulo,51.58647,-0.112639,0,4474564,3,2,5,5,1,
Jeanna Delao,51.455541,-0.241744,0,8727990,1,1,4,5,1,
Sharice Valree,51.590767,-0.167565,0,9177720,3,1,4,5,1,
Marsha Mausey,51.526388,-0.449906,0,6561051,5,2,4,5,1,
Toshiko Washmuth,51.634149,-0.102091,0,1757785,0,0,4,5,1,
Lauri Vergeer,51.630556,-0.086852,1,3285476,1,1,4,5,1,
Allan Gatson,51.514703,-0.14263,0,8284979,1,2,4,5,1,
Max Shemwell,51.623301,-0.071035,0,2314347,4,3,4,5,1,
Belva Brockhouse,51.481026,-0.135804,1,8411034,0,1,5,5,1,
Luella Totten,51.535925,-0.175248,0,4239131,4,3,4,5,1,
Shaun Rolfs,51.434378,0.092883,1,9289602,2,3,4,5,1,
Williemae Navy,51.560845,-0.098912,1,2586516,1,1,4,5,1,
Lucie Zarrillo,51.476232,-0.160826,0,6587908,0,3,4,5,1,
Deedee Parada,51.359911,-0.193038,1,5641021,5,0,4,5,1,
Ernesto Butterfield,51.417014,-0.213582,1,7640854,3,1,4,5,1,
Thaddeus Fowlkes,51.430771,-0.097469,1,4247233,2,0,5,5,1,
Chastity Leonetti,51.530919,-0.115701,0,6378232,2,1,4,5,1,
Cheri Hunsucker,51.55807,0.072373,0,3820465,0,3,4,5,1,
Arielle Veltri,51.379561,-0.173986,0,9176520,3,0,4,5,1,
Roma Medero,51.514905,-0.080345,1,5959526,2,3,4,5,1,
Erica Arslanian,51.548207,0.024904,1,9937811,1,3,5,5,1,
Bea Lascala,51.532649,-0.095329,0,2789977,4,0,4,5,1,
Michale Hecker,51.511519,-0.139719,1,9769811,3,1,5,5,1,
Retta Garlow,51.446704,-0.054065,1,3276750,2,2,5,5,1,
Shanel Wiza,51.524503,-0.112088,1,9688892,4,0,4,5,1,
Hettie Riddles,51.577226,0.11559,1,5357949,2,0,4,5,1,
Houston Mcinerny,51.507089,-0.342647,0,9426440,3,2,5,5,1,
Renee Kleefisch,51.599896,-0.187976,0,5002919,5,2,4,5,1,
Ida Putalavage,51.521721,-0.07151,0,2531196,0,1,5,5,1,
Sallie Kassam,51.57122,0.160437,1,8252347,4,3,4,5,1,
Rudolf Eberling,51.518216,-0.062909,1,8925222,0,3,5,5,1,
Sol Burkle,51.523807,-0.257077,1,4890411,5,1,5,5,1,
Kathaleen Goldfield,51.416478,-0.080171,0,3213662,4,3,5,5,1,
Ginette Sybounheuan,51.580124,-0.065286,1,7693599,3,2,5,5,1,
Filiberto Gochal,51.570112,-0.343025,1,6412780,1,1,4,5,1,
Nicole Hayman,51.614175,-0.160195,1,6610606,4,0,5,5,1,
Elisha Umbel,51.531329,-0.177508,1,7532651,2,2,5,5,1,
Laronda Lubin,51.566246,-0.263434,1,8137917,3,2,5,5,1,
Flavia Innella,51.562634,-0.000973,1,7701489,1,2,5,5,1,
Alisha Knuteson,51.546279,-0.204644,0,6289392,5,3,4,5,1,
Sanora Sampere,51.631205,-0.098558,0,4718410,2,0,5,5,1,
Werner Gahan,51.497943,-0.190495,1,3261796,0,3,5,5,1,
Lynda Blackwater,51.375791,-0.211179,0,8939142,1,1,5,5,1,
Anastacia Lucius,51.376829,0.099138,0,9405066,5,2,4,5,1,
Paulina Pittari,51.432603,0.081494,0,7314042,3,0,4,5,1,
Dia Kunsch,51.613334,-0.2778,0,5452542,5,3,5,5,1,
Dorsey Lutrell,51.513197,-0.028302,0,3669779,2,2,4,5,1,
Harley Kozubal,51.576662,0.184162,1,2230178,4,1,4,5,1,
Blaine Conoley,51.463956,-0.305095,0,5747130,5,3,5,5,1,
Todd Etters,51.476005,-0.361341,0,6308460,3,2,5,5,1,
Ardella Smedes,51.513966,-0.182827,0,6790141,0,2,4,5,1,
Christie Dostie,51.471868,-0.144068,1,2811778,4,2,4,5,1,
Etsuko Montemayor,51.463956,-0.305095,1,1639256,0,3,4,5,1,
Ray Rohrdanz,51.574466,-0.412092,1,2097525,0,2,4,5,1,
Gracia Sakiestewa,51.605919,-0.17276,0,8339834,0,1,5,5,1,
Milford Roulette,51.520027,-0.120043,0,9563919,1,2,5,5,1,
Hildegarde Hosendove,51.52957,-0.061634,0,4419619,4,3,4,5,1,
Annamaria Pursel,51.410413,-0.301856,0,1171332,5,1,4,5,1,
Sallie Oommen,51.42554,0.10485,0,1563652,4,3,4,5,1,
Lala Argiro,51.533101,-0.138046,0,4206051,0,0,5,5,1,
Alfredo Baggerly,51.38492,-0.256582,0,7680937,4,1,4,5,1,
Johnny Astorga,51.557139,-0.285578,1,4908333,4,1,4,5,1,
Laquanda Emling,51.518102,-0.164876,1,5805073,4,3,4,5,1,
Elenora Joslin,51.463747,-0.304974,0,2194073,0,1,4,5,1,
Claretta Zeto,51.466076,0.009259,1,3801601,4,0,4,5,1,
Oralee Gent,51.528489,-0.176468,0,9480557,1,1,5,5,1,
Clemmie Billiel,51.544506,0.097342,0,2982434,1,2,5,5,1,
Iola Borzea,51.524503,-0.112088,1,6026818,3,2,5,5,1,
Bethel Charles,51.449056,-0.012055,0,4488505,5,1,5,5,1,
Sherrill Dermott,51.513113,-0.090062,1,9401889,4,1,5,5,1,
Terry Buchheit,51.522376,-0.20988,1,3606633,0,3,5,5,1,
Jamee Kinner,51.414304,-0.311002,1,3526166,2,3,4,5,1,
Ashlie Gunn,51.458944,-0.20816,1,6871647,0,2,5,5,1,
Tyra Volk,51.591999,0.026577,0,5209601,3,2,5,5,1,
Yahaira Schlosser,51.478031,-0.326506,1,1253455,0,3,4,5,1,
Martina Marcil,51.554756,0.200034,1,4753237,5,3,5,5,1,
Jenee Aller,51.60451,-0.295462,1,8128255,4,0,4,5,1,
Coral Kanaris,51.613443,-0.151342,1,7694572,2,0,4,5,1,
Katrice Byman,51.568028,-0.007245,1,2428834,0,2,4,5,1,
Elvina Beger,51.589451,-0.23603,1,5978946,5,0,4,5,1,
Micheline Jokela,51.580294,-0.199119,0,9935521,4,2,5,5,1,
Bobby Birkeland,51.477611,-0.188132,0,7626251,4,0,4,5,1,
Anamaria Mitzel,51.525868,0.219286,0,9755627,5,3,4,5,1,
Nicole Bloomsburg,51.609817,0.212084,0,5869383,4,2,4,5,1,
Kelle Lodrigue,51.39677,-0.080407,0,2787041,4,3,4,5,1,
Leonore Berez,51.562104,-0.196331,1,7194764,0,3,5,5,1,
Ernesto Pflanz,51.445682,0.12686,0,4512829,1,1,4,5,1,
Sherilyn Artice,51.496734,-0.212513,1,5781490,3,2,4,5,1,
Alesia Mammenga,51.574979,-0.376603,1,5515390,1,3,5,5,1,
Violeta Janofsky,51.681558,-0.153516,1,3457322,0,0,4,5,1,
Alexis Kuzel,51.353011,-0.14853,1,4873888,5,2,4,5,1,
Adella Garrido,51.445116,0.005949,1,9376205,1,3,5,5,1,
Waylon Syversen,51.491972,-0.267871,1,4805483,2,0,4,5,1,
Jin Varkey,51.586701,-0.071546,1,1158557,1,2,5,5,1,
Vernia Blakeborough,51.59356,-0.038323,0,5544564,3,0,4,5,1,
Irvin Burgs,51.517133,-0.134244,0,8432481,3,3,4,5,1,
Jesse Olvedo,51.461898,-0.470661,0,9646072,2,3,4,5,1,
Hanh Horrigan,51.546773,-0.370915,0,8308469,1,3,4,5,1,
Tawana Dillenbeck,51.567588,-0.12228,0,5769444,4,1,4,5,1,
Jae Leatherberry,51.524565,-0.112042,0,5499026,5,1,5,5,1,
Silvana Billa,51.551354,0.119568,0,2103017,3,0,4,5,1,
Edwina Kinson,51.556267,-0.037736,0,3023027,1,2,4,5,1,
Ronny Iglehart,51.579075,0.184523,1,4499608,5,1,5,5,1,
Gilberto Pasternak,51.411958,-0.054721,0,3422414,2,2,5,5,1,
Yvonne Treto,51.359919,-0.193024,1,9379283,4,2,4,5,1,
John Silleman,51.554061,-0.155034,0,5860842,5,0,4,5,1,
Donny Levan,51.515859,-0.324457,1,9653853,5,1,4,5,1,
Robby Rago,51.415454,-0.024529,1,3555686,0,2,5,5,1,
Curt Schnoke,51.514981,-0.140875,1,6731636,3,1,4,5,1,
Breann Salls,51.609931,-0.283662,0,1028447,5,0,5,5,1,
Maxie Bertley,51.520391,-0.08588,0,6161610,5,3,5,5,1,
Kellee Rimson,51.608613,0.025266,0,7800127,5,1,4,5,1,
Mable Joffe,51.519436,-0.119663,0,9389006,2,3,5,5,1,
Chauncey Bricknell,51.473202,-0.064183,1,9698131,3,1,5,5,1,
Walter Tregan,51.597612,-0.306578,1,8938922,5,0,5,5,1,
Tegan Blackstone,51.513921,-0.321631,0,8487923,3,2,5,5,1,
Fernando Prizzi,51.545802,-0.214615,1,6959321,3,2,5,5,1,
Bobby Anestos,51.490444,-0.301765,0,7046968,3,3,4,5,1,
Celia Fulco,51.530785,-0.13543,0,4358780,2,2,5,5,1,
Judith Pichoff,51.470639,-0.098791,1,2900691,3,1,5,5,1,
Lu Zanes,51.609884,-0.42527,1,1063197,5,3,4,5,1,
Lora Krishnamurthy,51.555694,-0.2852,1,7581966,1,1,5,5,1,
Gretta Turiano,51.516667,-0.016535,1,4043086,1,2,4,5,1,
Willene Grau,51.510834,-0.03378,1,4647175,3,2,4,5,1,
Alyson Manly,51.475129,-0.377904,0,4475581,5,0,5,5,1,
Sidney Iwanejko,51.480868,-0.008627,0,7428327,1,1,4,5,1,
Jannette Lalin,51.516375,-0.175251,1,8140855,0,1,4,5,1,
Johnsie Welliver,51.495383,-0.174389,1,8330790,3,2,5,5,1,
Melinda Emmerson,51.348211,-0.013694,0,5004673,1,3,5,5,1,
Jaimie Mccamant,51.524885,-0.085692,1,5240862,4,2,4,5,1,
Veta Kenagy,51.503677,-0.414525,0,1313221,2,1,5,5,1,
Marina Roccia,51.490184,-0.106837,1,5443321,0,3,5,5,1,
Krissy Meua,51.544304,-0.175734,0,4745231,1,2,5,5,1,
Sharyn Brochard,51.553009,-0.13794,0,8687386,1,1,5,5,1,
Asuncion Lazos,51.402774,-0.120714,1,6513245,2,2,4,5,1,
Leonida Prigmore,51.571123,-0.359266,0,3081439,3,2,5,5,1,
Jesse Hazim,51.599419,0.079453,0,5914200,4,1,5,5,1,
Annalisa Brechtel,51.376994,-0.106869,1,7980634,2,3,5,5,1,
Georgiann Kittner,51.405898,-0.200543,0,4749042,4,1,5,5,1,
Evelyne Manaois,51.436445,-0.053119,0,3900862,2,1,5,5,1,
Jacquetta Stehlik,51.486682,0.114867,1,2806725,5,3,4,5,1,
Na Moriarity,51.525392,-0.018794,0,9493960,4,2,5,5,1,
Scottie Sanpaolo,51.570085,-0.077127,0,3481577,4,3,4,5,1,
Lakia Buescher,51.557921,-0.185172,0,8238758,0,3,4,5,1,
Brittany Keen,51.491482,-0.190808,0,5595224,0,3,4,5,1,
Hubert Tomasini,51.538645,-0.103543,0,3408065,3,3,5,5,1,
Felton Benusa,51.57455,-0.41232,0,4174668,0,0,4,5,1,
Micah Cornog,51.492798,-0.37137,0,2302187,1,0,4,5,1,
Una Makowsky,51.3443,-0.056079,0,6990678,3,1,4,5,1,
Kirby Fregoso,51.516268,-0.168913,1,1008515,5,3,4,5,1,
Avis Poormon,51.447647,-0.352024,1,9869604,0,2,4,5,1,
Jae Frati,51.518259,-0.150283,1,7341632,2,1,5,5,1,
Antionette Treider,51.591851,-0.111752,1,7080729,3,3,4,5,1,
Noah Eicher,51.521428,-0.117145,0,8935660,0,1,5,5,1,
Leanne Meinberg,51.592219,-0.180558,1,9697216,4,0,5,5,1,
Brain Grimlie,51.524503,-0.112088,0,5070866,0,0,4,5,1,
Macie Pflum,51.463303,-0.035694,1,3137722,5,3,4,5,1,
Troy Sobotka,51.492895,-0.226795,0,6683962,2,0,5,5,1,
Lynda Youtsey,51.382036,-0.00217,1,6167408,4,2,4,5,1,
Reed Redick,51.526268,-0.195629,0,5759342,1,3,4,5,1,
Ilona Tinnes,51.588022,-0.221766,0,8139586,5,0,4,5,1,
Sage Bogden,51.392187,-0.109922,1,3040197,4,0,5,5,1,
Annita Koscho,51.512274,-0.125017,1,9532937,0,0,5,5,1,
Jacque Appel,51.39799,-0.300936,0,7689533,5,1,5,5,1,
Delicia Leight,51.511145,-0.147372,1,6319989,2,1,4,5,1,
Korey Rouch,51.534771,0.02549,1,3679023,2,2,4,5,1,
Carma Fuchser,51.581693,0.079553,1,5661787,5,0,5,5,1,
Altha Hemsworth,51.486011,-0.396256,0,4438797,0,0,4,5,1,
Dorene Kutchera,51.489387,0.018004,1,8396675,4,1,5,5,1,
Bettina Leerar,51.380424,-0.084425,1,7367798,0,3,4,5,1,
Jeffery Peveler,51.489198,-0.156717,0,6203271,1,1,5,5,1,
Norberto Helker,51.417014,-0.213582,1,2901613,1,0,5,5,1,
Marti Jotblad,51.452187,0.05,0,9994519,0,3,4,5,1,
Micheal Depina,51.449793,0.052685,0,4070889,4,0,4,5,1,
Marlena Chilek,51.521301,-0.481083,1,5185288,4,0,5,5,1,
Kevin Baumfalk,51.512889,-0.155876,0,2658995,4,3,4,5,1,
Ayanna Giagni,51.575316,-0.405093,0,4781002,3,3,4,5,1,
Alishia Meserole,51.54142,-0.1111,1,9830232,2,2,4,5,1,
Sam Calzadilla,51.583961,-0.121562,1,4138418,1,0,4,5,1,
Barbie Camberos,51.458581,-0.355157,0,1861615,5,2,5,5,1,
Ashton Himanga,51.409201,-0.139129,0,2516396,0,2,4,5,1,
Lanelle Standrod,51.520162,-0.305359,0,6884586,5,3,5,5,1,
Tanna Sikorra,51.493569,-0.148186,0,1672171,0,1,5,5,1,
Keshia Bentle,51.470041,0.063111,1,2458643,1,2,4,5,1,
Versie Hidde,51.489708,-0.136084,1,5507262,3,1,5,5,1,
Laree Schlau,51.471766,-0.070925,0,8230972,4,2,5,5,1,
Deloise Chaderton,51.498782,-0.140093,0,4909446,0,1,4,5,1,
Maren Hesselbein,51.500941,-0.162929,0,1426719,3,3,4,5,1,
Heide Brah,51.533954,-0.248298,1,9517142,0,2,4,5,1,
Jinny Mcguffey,51.516413,-0.143858,0,6197133,1,1,4,5,1,
Chu Alm,51.582806,-0.320004,1,1144497,0,3,4,5,1,
Esther Vradenburg,51.599648,-0.210497,0,6455371,5,0,5,5,1,
Alton Chima,51.556617,0.208679,1,1515069,1,3,4,5,1,
Lyndon Wilks,51.439561,-0.408459,1,5525437,5,1,4,5,1,
Hugo Braaten,51.580189,-0.240243,0,9559899,1,3,4,5,1,
Treva Jeanpierre,51.578541,0.074704,0,5972437,4,3,5,5,1,
Yuonne Buchan,51.586212,-0.072418,1,6651760,2,1,5,5,1,
Norah Faisca,51.441048,-0.168542,0,6791210,3,3,4,5,1,
Twila Konig,51.363227,-0.293059,1,1210248,3,0,5,5,1,
America Gaer,51.52597,-0.132412,0,9939867,0,1,5,5,1,
Jacquelyne Mccrum,51.542395,-0.380128,1,3121765,4,0,5,5,1,
Brady Udicious,51.531803,0.08802,0,7492190,4,1,4,5,1,
Carlos Eadie,51.59678,0.078134,1,2799490,4,1,5,5,1,
Vincent Loshek,51.592333,-0.113767,0,3012282,0,3,4,5,1,
Cary Postle,51.651933,-0.077091,0,2571819,0,0,5,5,1,
Enriqueta Spiliakos,51.508025,-0.064394,1,8316207,0,2,4,5,1,
Sha Stoneburner,51.518558,-0.43929,1,2825925,4,2,5,5,1,
Edith Cantadore,51.613334,-0.2778,0,4969251,5,1,4,5,1,
Layne Dubrey,51.439007,-0.304839,0,8579325,1,0,5,5,1,
Orval Barakat,51.562194,-0.213352,1,7424364,1,0,5,5,1,
Odis Sievers,51.478684,-0.129937,1,1264935,2,0,4,5,1,
Ramiro Nachbar,51.491925,-0.25318,0,1229469,4,2,4,5,1,
Fanny Mcbath,51.42079,-0.05915,1,9165568,1,3,4,5,1,
Lakenya Nunes,51.473686,-0.058115,1,8374476,3,1,5,5,1,
Arletta Ozment,51.51633,-0.133498,0,4299025,5,3,4,5,1,
January Mcmannus,51.479661,0.026634,1,4451269,3,3,4,5,1,
Genia Cabugos,51.590152,-0.261902,0,1280265,5,2,5,5,1,
Alecia Kost,51.57025,0.170636,0,9421587,1,1,4,5,1,
Kelly Welters,51.586349,-0.16858,0,5419224,1,0,4,5,1,
Omer Buckbee,51.475645,-0.072202,1,7576859,1,3,4,5,1,
Herta Dellos,51.447263,-0.020336,1,9899173,2,3,5,5,1,
Theda Constanzo,51.585237,-0.329686,1,4582799,0,1,4,5,1,
Danille Emfield,51.530837,-0.247928,0,1575419,1,3,4,5,1,
Ayako Budnik,51.524565,-0.112042,1,6321127,0,0,4,5,1,
Paz Gibeaut,51.480614,-0.331711,0,1618662,0,0,5,5,1,
Nicki Mittag,51.478906,0.093164,1,7355079,0,1,4,5,1,
Silas Boler,51.522317,-0.108705,0,7624027,3,1,5,5,1,
Jerald Loecken,51.430919,-0.130694,0,8158695,5,3,5,5,1,
Aja Blauman,51.438362,-0.019944,0,7591451,4,2,5,5,1,
Ahmed Rishe,51.509853,-0.307601,1,3706478,5,1,5,5,1,
Allene Te,51.496496,0.090138,1,8013000,3,3,5,5,1,
Maricruz Raus,51.428001,-0.190023,1,2849557,4,3,4,5,1,
Christene Hambric,51.545441,-0.178299,1,2798432,2,1,5,5,1,
Afton Bruss,51.536901,-0.318147,0,8733506,5,1,5,5,1,
Porsche Nin,51.51199,-0.090152,1,9662123,0,3,4,5,1,
Myron Antolini,51.513921,-0.321631,1,9061491,1,0,5,5,1,
Eladia Biller,51.587404,-0.114823,1,5387085,0,3,4,5,1,
Gussie Dorame,51.494532,-0.426583,0,1245758,5,0,5,5,1,
Aracely Crownover,51.410974,-0.306451,1,6434681,2,3,4,5,1,
Elfreda Nossett,51.454192,-0.122288,0,1431668,0,0,5,5,1,
Marvel Silvis,51.408587,-0.123783,0,7612688,5,2,5,5,1,
Timothy Drummer,51.42354,-0.119158,1,7075031,5,1,4,5,1,
Stevie Leveillee,51.471944,-0.176434,1,4059894,5,0,4,5,1,
Johnette Accala,51.424521,-0.215821,0,2107261,0,2,5,5,1,
Angelita Bjella,51.578939,-0.333265,1,2911906,5,3,4,5,1,
Arnold Hershman,51.540299,-0.087395,0,8867145,1,0,5,5,1,
Garret Poirrier,51.513364,-0.219212,1,6230925,0,1,5,5,1,
Soo Derogatis,51.473868,-0.182779,0,4852499,2,3,5,5,1,
Genesis Ragle,51.486326,-0.142271,0,9107077,1,1,4,5,1,
Deb Czuba,51.449793,0.052685,1,7588886,3,0,4,5,1,
Audry Spizer,51.396363,-0.048151,0,4126275,3,3,4,5,1,
Stewart Bogh,51.51323,-0.143829,1,2641966,2,1,4,5,1,
Jeanie Valletta,51.478062,-0.063891,0,7700037,4,1,4,5,1,
Delbert Mcspedon,51.522769,-0.166,1,1880034,2,2,5,5,1,
Suzy Andreatta,51.489149,-0.098453,1,2313501,3,1,5,5,1,
Tyrone Mainer,51.531384,-0.043607,1,5156255,1,0,5,5,1,
Dorie Ryman,51.375502,-0.199896,0,5099607,0,1,4,5,1,
Sonya Klobucar,51.607112,0.032492,1,8589057,4,3,5,5,1,
Joseph Gurrola,51.544649,-0.075733,0,7804680,1,1,5,5,1,
Concetta Steinhoff,51.57965,-0.018586,1,8435810,3,3,4,5,1,
Billy Caleb,51.48585,-0.214653,1,5547340,1,1,4,5,1,
Sharleen Marett,51.551892,-0.201784,0,4374440,0,1,5,5,1,
Armando Warga,51.550691,-0.229294,0,5048881,2,2,4,5,1,
Sherrill Ealand,51.491415,-0.139918,1,1103209,2,0,5,5,1,
Cherlyn Taverab,51.48787,-0.103879,1,2087924,3,0,4,5,1,
Christene Gianola,51.549807,-0.228477,0,6998137,0,1,5,5,1,
Jung Gangl,51.407156,0.052759,0,7832295,5,1,5,5,1,
Nelida Feasel,51.610065,-0.285448,1,8141253,1,2,4,5,1,
Emery Quickle,51.648466,-0.075691,0,2630224,5,0,5,5,1,
Rosalind Tatom,51.523787,-0.09283,1,7840431,5,1,5,5,1,
Leonida Shaddox,51.511297,-0.122953,0,7382436,5,2,5,5,1,
Lindsey Faycurry,51.510724,-0.243915,0,1748367,5,1,5,5,1,
Melda Gerster,51.516375,-0.175251,1,5261037,5,1,5,5,1,
Kathryn Monrroy,51.426855,-0.061583,0,7004136,5,3,5,5,1,
Natashia Entzi,51.607688,0.239479,0,4908792,3,2,4,5,1,
Perry Walterman,51.535965,-0.194669,1,3531358,5,0,5,5,1,
Carie Lieberg,51.498038,-0.026334,1,5266665,4,0,4,5,1,
Junior Boldman,51.469891,-0.147575,0,8012091,2,1,5,5,1,
Anneliese Althoff,51.488468,0.060011,0,5504219,5,3,4,5,1,
Nada Gildon,51.553323,-0.344198,0,1117766,5,2,4,5,1,
Dino Deibert,51.491663,-0.117176,1,9639932,3,3,5,5,1,
Jarrett Aronov,51.429821,-0.130092,0,7459092,5,3,5,5,1,
Virginia Sarp,51.511536,0.02897,0,7165852,0,1,4,5,1,
Kia Shaginaw,51.51489,-0.135114,1,7742279,0,3,5,5,1,
Aida Baras,51.374779,-0.193876,1,8807173,0,0,4,5,1,
Agustina Leibel,51.346115,-0.060296,1,9094325,3,2,5,5,1,
Yolanda Twito,51.567235,0.099095,0,7633675,2,2,4,5,1,
Nona Ramsburg,51.588445,-0.229544,1,2143777,0,0,5,5,1,
Sherron Wimett,51.495768,-0.1417,1,9745500,1,3,4,5,1,
Freddie Heirendt,51.458481,0.130204,1,9940321,3,2,5,5,1,
Rosalee Tyree,51.464087,-0.112409,0,4352789,1,3,4,5,1,
Son Oreskovich,51.559947,0.07709,1,3879695,4,3,4,5,1,
Sacha Whitrock,51.401447,-0.256528,0,8155673,1,0,4,5,1,
Shonda Meditz,51.496734,-0.212513,1,2764461,0,1,4,5,1,
Bradley Camisa,51.447688,-0.072271,0,9059331,1,0,4,5,1,
Enoch Cavazos,51.495188,-0.197865,0,4325172,5,3,4,5,1,
Willetta Beverly,51.515282,-0.057369,1,2078806,3,1,5,5,1,
Elane Ostrye,51.570856,-0.009083,0,9630712,4,1,5,5,1,
Genevie Gutzler,51.476963,-0.167277,1,9478804,2,3,4,5,1,
Lucienne Demme,51.523581,-0.139343,1,7317009,4,3,5,5,1,
Yaeko Dichiaro,51.483886,-0.472878,1,6916146,3,2,4,5,1,
Alica Miesner,51.554293,-0.173864,1,7607764,1,2,4,5,1,
Treva Marcheski,51.620685,-0.112028,1,1234728,3,3,4,5,1,
Temika Seman,51.578039,-0.18935,0,4562024,2,3,5,5,1,
Catarina Vallin,51.409464,-0.044861,0,9215608,0,2,4,5,1,
Gricelda Blakesley,51.515093,-0.091867,1,2419419,2,3,4,5,1,
Christoper Eldredge,51.387063,-0.110593,1,7502285,4,3,5,5,1,
Agueda Barcomb,51.36871,-0.10178,0,5643673,0,0,4,5,1,
Katina Spore,51.488459,-0.059072,1,9239861,4,3,4,5,1,
Rosemary Livermore,51.528776,0.03931,1,5256851,2,1,4,5,1,
Alexis Lapp,51.518324,-0.124884,0,7917818,3,3,5,5,1,
Jessika Plantenga,51.509864,-0.153923,1,1574269,2,0,5,5,1,
Alberta Cranston,51.468311,-0.369349,0,3378903,4,0,5,5,1,
Tama Ramdeo,51.394075,-0.00363,0,9677286,5,0,5,5,1,
Vickey Jilk,51.534725,0.046757,1,4667690,2,0,4,5,1,
Charleen Harary,51.504566,-0.108157,1,3510377,4,1,5,5,1,
Charlette Collins,51.523549,-0.164167,0,2350481,0,1,5,5,1,
Chantelle Britz,51.521491,-0.132912,0,2953517,5,2,4,5,1,
Yaeko Fulda,51.507294,-0.148321,1,2304203,5,2,4,5,1,
Adah Kerchner,51.522702,-0.117496,0,2206052,5,0,5,5,1,
Filiberto Broermann,51.477727,-0.12125,1,1085955,2,0,4,5,1,
Chantell Laughary,51.654802,-0.112028,1,6621252,4,3,5,5,1,
Jinny Lebovic,51.429877,-0.082386,0,4783741,3,3,5,5,1,
Shad Saldeen,51.643021,-0.048691,0,9491534,1,0,4,5,1,
Shandi Annonio,51.519875,0.204695,1,6148742,1,2,4,5,1,
Shayna Schmaltz,51.532846,-0.031015,1,2510231,5,2,4,5,1,
Azucena Stacey,51.524503,-0.112088,1,3230236,1,1,5,5,1,
Theressa Roth,51.442699,0.142551,1,2425817,3,1,5,5,1,
Deangelo Desak,51.557211,0.017947,1,6271568,2,2,5,5,1,
Loreen Steyer,51.543986,-0.091841,1,6668366,4,3,4,5,1,
Glynis Skoczylas,51.651933,-0.077091,1,8297711,2,3,4,5,1,
Jeanett Houlihan,51.605988,0.051101,1,5519355,0,2,4,5,1,
Lynette Kaemingk,51.54119,-0.169759,0,4349913,2,0,5,5,1,
Danille Marroquin,51.492025,-0.388266,1,6219213,0,3,4,5,1,
Ivory Issa,51.484025,-0.17382,0,7903546,1,0,4,5,1,
Millie Criner,51.401746,-0.149381,0,6306580,4,1,5,5,1,
Jodee Posa,51.513851,-0.017508,0,8060503,3,2,5,5,1,
Delmer Oslan,51.521664,-0.10889,1,7743916,0,0,4,5,1,
Carmine Laboy,51.582067,-0.125205,0,5868156,4,2,4,5,1,
Irving Maison,51.467943,-0.208556,0,4085396,5,1,4,5,1,
Teodoro Bex,51.406038,-0.124635,1,2965370,5,1,4,5,1,
Kendall Mcglynn,51.414574,-0.370068,0,6684810,3,2,5,5,1,
Leda Mcquillan,51.576106,-0.097279,0,4410350,3,2,4,5,1,
Rolland Delashaw,51.576709,0.017829,0,1979747,5,3,5,5,1,
Kandra Redmer,51.49339,-0.140313,0,8441923,1,1,4,5,1,
Kaci Bobbs,51.571649,0.195943,1,7553946,4,0,5,5,1,
Yee Aperges,51.635036,-0.145218,0,2442110,4,3,4,5,1,
Kenyetta Grantier,51.514983,-0.147822,1,6874150,0,3,5,5,1,
Moshe Brighter,51.651933,-0.077091,1,2771067,5,3,5,5,1,
Piedad Blasini,51.520955,-0.15359,1,9095447,4,2,5,5,1,
Annabelle Rhead,51.528072,-0.271879,0,1223051,4,3,4,5,1,
Lecia Altadonna,51.524565,-0.112042,0,1693825,4,1,4,5,1,
Tyrone Habowski,51.436758,-0.119651,0,3818041,2,3,4,5,1,
Darla Staib,51.494084,-0.147243,1,7377340,5,3,5,5,1,
Suzie Burks,51.484786,-0.09175,0,8451474,5,3,5,5,1,
Stefany Nuccio,51.576756,0.068879,0,9587475,2,0,5,5,1,
